ID	Idx	GroupID	State	Type	Text	Name	Date	Codes	Memos	MemoID	Author	Size	DocType	MediaFileX	ScaleFactor	CodesWndWidth	ScrollPosPage	ScrollPosX	ScrollPosY	SelPage	SelX1	SelY1	SelX2	SelY2	ExtLink1	ExtLink2	ExtLink3	RIS-TY	RIS-AU	RIS-TI	RIS-ID	RIS-PY	Data	CodTemp	Data2	PlainTextWin	PlainTextMac	GeoLinkID	Color	LastChgUser	LastChgDate
32	306	0	0	0	BLOB	BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01	2018-01-18T12:05:38.181	7	0	0	anonymous	366046	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:04.672
33	307	0	0	0	BLOB	BA-Kunst_15-12-17_10-07-01_SB01	2018-01-18T12:05:38.692	12	0	0	anonymous	14209	0		0.99	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:04.774
34	308	0	0	0	BLOB	BA-Laermbelaestigung_16-02-19_06-21-00	2018-01-18T12:05:38.748	5	0	0	anonymous	4288435	1		656.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-07T16:32:27.741
35	309	0	0	0	BLOB	BA-Literatur_15-06-14_05-04-16_SB01	2018-01-18T12:05:39.012	0	0	0	anonymous	62982	1		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-02-06T12:16:13.579
36	310	0	0	0	BLOB	BA-Literatur-Einleitung_15-08-14_05-04-16_SB01	2018-01-18T12:05:39.048	1	0	0	anonymous	81226	1		656.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-07T16:32:28.281
37	311	0	0	0	BLOB	BA-Literatur-Handlungsorte_15-07-23_05-04-16_SB01	2018-01-18T12:05:39.085	0	0	0	anonymous	89503	1		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-02-06T12:16:13.680
38	312	0	0	0	BLOB	BA-Literatur-Protagonistinnen_15-08-15_05-04-16_SB01	2018-01-18T12:05:39.119	0	0	0	anonymous	80020	1		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-02-06T12:16:13.737
39	313	0	0	0	BLOB	BA-Literatur-Zusammenfassung_15-08-15_05-04-16_SB01	2018-01-18T12:05:39.155	0	0	0	anonymous	85275	1		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-02-06T12:16:13.783
40	314	0	0	0	BLOB	BA-Medien_16-01-05_27-17-53_SB02	2018-01-18T12:05:39.655	0	0	0	anonymous	27217	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-19T09:47:25.494
41	315	0	0	0	BLOB	BA-Mediennutzung_16-04-28_27-17-53_SB02	2018-01-18T12:05:40.224	0	0	0	anonymous	19890	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-19T09:47:25.547
42	316	0	0	0	BLOB	BA-Paedagogik_14-12-01_04-13-10_SB02	2018-01-18T12:05:40.749	0	0	0	anonymous	30409	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-19T09:47:25.612
43	317	0	0	0	BLOB	BA-Paedagogik-Freires-1_15-01-11_04-13-10_SB02	2018-01-18T12:05:41.596	6	0	0	anonymous	90859	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:04.955
44	318	0	0	0	BLOB	BA-TSC_14-09-08_03-14-18_WB50	2018-01-18T12:05:42.583	1	0	0	anonymous	159966	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:05.052
45	319	0	0	0	BLOB	BA-Twi-in-Kirchen_15-01-19_10-08-86_SB11	2018-01-18T12:05:44.071	285	0	0	anonymous	519447	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:05.180
46	0	1	0	0	BLOB	Bachelorarbeit_13-08-05_28-17-44_SB01	2018-01-18T12:05:44.717	26	0	0	anonymous	109365	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-28T07:55:56.461
47	1	1	1	0	BLOB	Beobachtungsaufgabe-Unterricht_16-06-10_01-12-23_SB28	2018-01-18T12:05:45.272	0	0	0	anonymous	3357	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-28T07:55:54.764
48	2	1	0	0	BLOB	Beobachtungsauftrag_16-04-29_01-12-23_SB28	2018-01-18T12:05:45.726	3	0	0	anonymous	3562	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-28T07:55:53.277
49	3	1	0	0	BLOB	Beratungsgespraech-Gliederung_15-01-12_01-12-32_SB24	2018-01-18T12:05:46.157	15	0	0	anonymous	11748	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-28T07:55:51.911
50	4	1	0	0	BLOB	Beratungsgespraech-Themeneingrenzung_15-01-12_07-22-40_SB24	2018-01-18T12:05:46.573	27	0	0	anonymous	12795	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-28T07:55:50.563
51	5	1	1	0	BLOB	Bericht_12-09-14_23-27-57_SB11	2018-01-18T12:05:46.991	33	0	0	anonymous	26007	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-28T07:55:48.913
52	6	1	0	0	BLOB	Bericht-Konditorei_14-07-28_03-13-81_WB50	2018-01-18T12:05:47.068	0	0	0	anonymous	2002430	1		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-28T07:55:47.495
53	7	1	1	0	BLOB	Best-Practice_13-09-30_21-02-74	2018-01-18T12:05:47.213	0	0	0	anonymous	2595277	1		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-28T07:55:45.945
54	8	1	0	0	BLOB	Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01	2018-01-18T12:05:48.000	11	0	0	anonymous	35294	0		0.99	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-28T07:55:43.362
55	0	0	0	0	BLOB	Dipl-Qualitaetssicherung_12-05-09_31-23-46_WB06	2018-01-18T12:06:07.517	6	0	0	anonymous	18797	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:06.408
56	1	0	0	0	BLOB	Diplom-Grundsicherung-fuer-Studenten_13-01-03_31-23-46_WB06	2018-01-18T12:06:08.168	0	0	0	anonymous	47517	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-19T09:47:01.755
57	2	0	0	0	BLOB	Diplomarbeit-Einleitung_13-09-15_27-16-44	2018-01-18T12:06:08.687	14	0	0	anonymous	34840	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:06.455
58	3	0	0	0	BLOB	Diplomarbeit-Full_13-03-08_31-23-46	2018-01-18T12:06:08.759	2	0	0	anonymous	4394570	1		656.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-07T16:32:55.079
59	4	0	0	0	BLOB	Diss_14-09-16_16-03-87_SB02	2018-01-18T12:06:10.571	9	0	0	anonymous	1542902	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:06.837
60	5	0	0	0	BLOB	Diss-Berichterstattung_16-06-02_21-01-44_WB06	2018-01-18T12:06:13.247	0	0	0	anonymous	497328	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-19T09:47:04.768
61	6	0	0	0	BLOB	Diss-Einleitung_15-07-09_06-07-96_SB02	2018-01-18T12:06:13.969	0	0	0	anonymous	30233	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-19T09:47:04.979
62	7	0	0	0	BLOB	Diss-Einleitung-1_14-09-03_27-09-92_WB50	2018-01-18T12:06:14.042	0	0	0	anonymous	2490548	1		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-02-06T12:15:29.819
63	8	0	0	0	BLOB	Diss-Einleitung-2_14-09-03_27-09-92_WB50	2018-01-18T12:06:14.227	0	0	0	anonymous	3136634	1		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-02-06T12:15:30.381
64	9	0	0	0	BLOB	Diss-Forschungsstand_15-08-13_06-07-96_SB02	2018-01-18T12:06:15.424	2	0	0	anonymous	155577	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:07.581
65	10	0	0	0	BLOB	Diss-Geopolitik_14-11-17_00-08-79_SB19	2018-01-18T12:06:16.100	1	0	0	anonymous	9020	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:07.723
66	11	0	0	0	BLOB	Diss-Geopolitik-zweites-Kapitel_15-06-22_00-08-79_SB19	2018-01-18T12:06:16.737	2	0	0	anonymous	14820	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:07.742
67	12	0	0	0	BLOB	Diss-Kap3_16-08-01_00-08-79_WB06	2018-01-18T12:06:17.251	1	0	0	anonymous	14173	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:07.766
68	13	0	0	0	BLOB	Diss-Kapitel-I_15-10-26_06-07-96_SB02	2018-01-18T12:06:18.479	1	0	0	anonymous	137620	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:07.816
69	14	0	0	0	BLOB	Diss-Kapitel-I-Teil-I_15-10-14_06-07-96_SB02	2018-01-18T12:06:19.761	1	0	0	anonymous	136948	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:07.934
70	15	0	0	0	BLOB	Diss-Kapitel-I-Teil-II_15-10-14_06-07-96_SB02	2018-01-18T12:06:20.799	2	0	0	anonymous	157906	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:08.048
71	16	0	0	0	BLOB	Diss-Kapitel-I-Teil-III_15-10-14_06-07-96_SB02	2018-01-18T12:06:21.916	2	0	0	anonymous	158646	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:08.203
72	17	0	0	0	BLOB	Diss-Kapitel-II_15-11-02_06-07-96_SB02	2018-01-18T12:06:22.999	0	0	0	anonymous	127895	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-19T09:47:06.772
73	18	0	0	0	BLOB	Diss-Quantitative-Inhaltsanalyse_16-09-29_21-01-44_SB28	2018-01-18T12:06:24.043	0	0	0	anonymous	495753	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-19T09:47:07.041
74	19	0	0	0	BLOB	Diss-Teil-3-7_16-10-07_00-08-79_WB06	2018-01-18T12:06:24.532	0	0	0	anonymous	2157	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-19T09:47:07.150
75	20	0	0	0	BLOB	Diss-Teil-4-2_16-11-21_00-08-79_WB06	2018-01-18T12:06:25.028	0	0	0	anonymous	40278	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-19T09:47:07.216
76	21	0	0	0	BLOB	Diss-Visual-Frames_16-10-16_21-01-44_SB28	2018-01-18T12:06:26.052	0	0	0	anonymous	106254	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-19T09:47:07.318
77	22	0	0	0	BLOB	Diss-Zweisprachigkeit_12-08-02_11-07-95_SB26	2018-01-18T12:06:26.603	7	0	0	anonymous	81892	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:08.355
78	23	0	0	0	BLOB	Dissertation-Feldenkrais_16-02-01_17-07-29_WB06	2018-01-18T12:06:27.677	48	0	0	anonymous	151920	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:08.453
79	24	0	0	0	BLOB	Dissertation-Teil1_12-05-13_01-05-81	2018-01-18T12:06:28.279	2	0	0	anonymous	11699	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:08.672
80	25	0	0	0	BLOB	Dissertation-Teil2_12-05-13_01-05-81	2018-01-18T12:06:28.704	0	0	0	anonymous	10263	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-19T09:47:07.855
81	26	0	0	0	BLOB	Dissertation-Teil3_12-05-13_01-05-81	2018-01-18T12:06:29.126	6	0	0	anonymous	21348	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:08.706
82	27	0	0	0	BLOB	Dissertation-Teil4_12-05-13_01-05-81	2018-01-18T12:06:29.575	2	0	0	anonymous	13497	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:08.739
83	28	0	0	0	BLOB	Dokumentation_16-01-07_25-25-35_SB02	2018-01-18T12:06:30.082	6	0	0	anonymous	28830	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:08.781
84	29	0	0	0	BLOB	Einleitung-Hauptteil-Fazit_13-10-06_10-07-01_SB12	2018-01-18T12:06:30.568	1	0	0	anonymous	26330	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:08.816
85	30	0	0	0	BLOB	Elektra-Hausarbeit_16-01-07_29-02-94_SB28	2018-01-18T12:06:31.264	30	0	0	anonymous	40273	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:08.861
86	31	0	0	0	BLOB	Ergebnisseprotokolle_15-01-26_01-12-32_SB02	2018-01-18T12:06:31.796	0	0	0	anonymous	12393	0		0.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-19T09:47:08.192
87	32	0	0	0	BLOB	Essay_14-12-12_24-04-79_WB06	2018-01-18T12:06:32.290	3	0	0	anonymous	18892	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:09.026
88	33	0	0	0	BLOB	Essay-1_14-09-01_10-11-31_SB02	2018-01-18T12:06:32.798	3	0	0	anonymous	10793	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:09.057
89	34	0	0	0	BLOB	Essay-2_14-09-01_10-11-31_SB02	2018-01-18T12:06:33.330	2	0	0	anonymous	12596	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:09.080
90	35	0	0	0	BLOB	Essay-Bindung_14-01-15_04-10-06_SB11	2018-01-18T12:06:33.778	17	0	0	anonymous	19875	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:09.110
91	36	0	0	0	BLOB	Essay-Gewalt_13-03-24_21-02-26_SB16	2018-01-18T12:06:34.267	3	0	0	anonymous	12163	0		1.0	0	0	0	0	0	0	0	0	0							0	0	BLOB	0	BLOB	BLOB	BLOB	0	4287664272	anonymous	2018-03-27T09:28:09.171
